Entity,Code,Day,people_vaccinated
Finland,FIN,12-02-2021,197540
Finland,FIN,13-02-2021,206283
Finland,FIN,14-02-2021,209510
Finland,FIN,15-02-2021,210194
Finland,FIN,16-02-2021,216463
Finland,FIN,17-02-2021,229558
Finland,FIN,18-02-2021,243973
Finland,FIN,19-02-2021,262145
Finland,FIN,20-02-2021,276280
Finland,FIN,24-02-2021,302342
Finland,FIN,25-02-2021,319559
Finland,FIN,26-02-2021,347082
Finland,FIN,27-02-2021,361744
Finland,FIN,28-02-2021,370874
Finland,FIN,01-03-2021,384476
Finland,FIN,03-03-2021,404436
Finland,FIN,04-03-2021,425545
Finland,FIN,05-03-2021,448680
Finland,FIN,06-03-2021,480647
Finland,FIN,08-03-2021,481577
Finland,FIN,09-03-2021,490735
Finland,FIN,10-03-2021,515218
Finland,FIN,11-03-2021,539618
Finland,FIN,12-03-2021,565463
Finland,FIN,13-03-2021,587848
Finland,FIN,14-03-2021,596638
Finland,FIN,15-03-2021,597471
Finland,FIN,16-03-2021,610873
Finland,FIN,17-03-2021,636349
Finland,FIN,18-03-2021,671647
Finland,FIN,19-03-2021,701203
Finland,FIN,20-03-2021,724524
Finland,FIN,21-03-2021,732121
Finland,FIN,22-03-2021,733798
Finland,FIN,23-03-2021,742812
Finland,FIN,24-03-2021,759827
Finland,FIN,25-03-2021,783740
Finland,FIN,26-03-2021,809974
Finland,FIN,27-03-2021,832602
Finland,FIN,29-03-2021,843706
Finland,FIN,30-03-2021,862639
Finland,FIN,31-03-2021,892580
Finland,FIN,01-04-2021,930842
Finland,FIN,02-04-2021,965298
Finland,FIN,03-04-2021,971827
Finland,FIN,04-04-2021,973876
Finland,FIN,05-04-2021,974153
Finland,FIN,06-04-2021,975697
Finland,FIN,07-04-2021,993227
Finland,FIN,08-04-2021,1028848
Finland,FIN,09-04-2021,1066860
Finland,FIN,10-04-2021,1091652
Finland,FIN,11-04-2021,1124365
Finland,FIN,12-04-2021,1133993
Finland,FIN,13-04-2021,1190340
Finland,FIN,15-04-2021,1230792
Finland,FIN,16-04-2021,1267678
Finland,FIN,18-04-2021,1318725
Finland,FIN,19-04-2021,1321867
Finland,FIN,20-04-2021,1346684
Finland,FIN,21-04-2021,1430756
Finland,FIN,23-04-2021,1485461
Finland,FIN,25-04-2021,1529600
Finland,FIN,27-04-2021,1548850
Finland,FIN,28-04-2021,1597841
Finland,FIN,30-04-2021,1664774
Finland,FIN,01-05-2021,1692571
Finland,FIN,02-05-2021,1694744
Finland,FIN,03-05-2021,1698107
Finland,FIN,04-05-2021,1723088
Finland,FIN,05-05-2021,1804953
Finland,FIN,07-05-2021,1903818
Finland,FIN,08-05-2021,1943842
Finland,FIN,10-05-2021,1944725
Finland,FIN,11-05-2021,2014653
France,FRA,27-12-2020,20
France,FRA,28-12-2020,82
France,FRA,29-12-2020,190
France,FRA,30-12-2020,306
France,FRA,31-12-2020,389
France,FRA,01-01-2021,454
France,FRA,02-01-2021,528
France,FRA,03-01-2021,615
France,FRA,04-01-2021,2083
France,FRA,05-01-2021,7452
France,FRA,06-01-2021,18721
France,FRA,07-01-2021,47223
France,FRA,08-01-2021,83181
France,FRA,09-01-2021,94058
France,FRA,10-01-2021,99659
France,FRA,11-01-2021,138450
France,FRA,12-01-2021,198997
France,FRA,13-01-2021,262492
France,FRA,14-01-2021,342094
France,FRA,15-01-2021,409219
France,FRA,16-01-2021,428808
France,FRA,17-01-2021,439256
France,FRA,18-01-2021,523458
France,FRA,19-01-2021,651511
France,FRA,20-01-2021,786216
France,FRA,21-01-2021,940934
France,FRA,22-01-2021,1059056
France,FRA,23-01-2021,1096799
France,FRA,24-01-2021,1106127
France,FRA,25-01-2021,1182749
France,FRA,26-01-2021,1281241
France,FRA,27-01-2021,1386670
France,FRA,28-01-2021,1508642
France,FRA,29-01-2021,1599322
France,FRA,30-01-2021,1627942
France,FRA,31-01-2021,1632804
France,FRA,01-02-2021,1684195
France,FRA,02-02-2021,1754566
France,FRA,03-02-2021,1825374
France,FRA,04-02-2021,1905550
France,FRA,05-02-2021,1972393
France,FRA,06-02-2021,1993643
France,FRA,07-02-2021,1998468
France,FRA,08-02-2021,2044233
France,FRA,09-02-2021,2108849
France,FRA,10-02-2021,2177914
France,FRA,11-02-2021,2263156
France,FRA,12-02-2021,2340587
France,FRA,13-02-2021,2362171
France,FRA,14-02-2021,2366729
France,FRA,15-02-2021,2403576
France,FRA,16-02-2021,2452573
France,FRA,17-02-2021,2501709
France,FRA,18-02-2021,2569120
France,FRA,19-02-2021,2632506
France,FRA,20-02-2021,2650382
France,FRA,21-02-2021,2653222
France,FRA,22-02-2021,2689480
France,FRA,23-02-2021,2741671
France,FRA,24-02-2021,2799422
France,FRA,25-02-2021,2897235
France,FRA,26-02-2021,3008197
France,FRA,27-02-2021,3058949
France,FRA,28-02-2021,3064583
France,FRA,01-03-2021,3127592
France,FRA,02-03-2021,3226187
France,FRA,03-03-2021,3338797
France,FRA,04-03-2021,3497311
France,FRA,05-03-2021,3693441
France,FRA,06-03-2021,3896079
France,FRA,07-03-2021,4014989
France,FRA,08-03-2021,4119030
France,FRA,09-03-2021,4287337
France,FRA,10-03-2021,4461606
France,FRA,11-03-2021,4699030
France,FRA,12-03-2021,4987945
France,FRA,13-03-2021,5214439
France,FRA,14-03-2021,5276381
France,FRA,15-03-2021,5431230
France,FRA,16-03-2021,5570172
France,FRA,17-03-2021,5717733
France,FRA,18-03-2021,5882278
France,FRA,19-03-2021,6107925
France,FRA,20-03-2021,6271898
France,FRA,21-03-2021,6320567
France,FRA,22-03-2021,6487054
France,FRA,23-03-2021,6732872
France,FRA,24-03-2021,6985207
France,FRA,25-03-2021,7321329
France,FRA,26-03-2021,7674699
France,FRA,27-03-2021,7867001
France,FRA,28-03-2021,7925224
France,FRA,29-03-2021,8124904
France,FRA,30-03-2021,8405760
France,FRA,31-03-2021,8663866
France,FRA,01-04-2021,8972023
France,FRA,02-04-2021,9248574
France,FRA,03-04-2021,9387334
France,FRA,04-04-2021,9432112
France,FRA,05-04-2021,9490761
France,FRA,06-04-2021,9702817
France,FRA,07-04-2021,9957808
France,FRA,08-04-2021,10288719
France,FRA,09-04-2021,10691228
France,FRA,10-04-2021,10900791
France,FRA,11-04-2021,10955613
France,FRA,12-04-2021,11188210
France,FRA,13-04-2021,11491047
France,FRA,14-04-2021,11777909
France,FRA,15-04-2021,12105954
France,FRA,16-04-2021,12437710
France,FRA,17-04-2021,12622478
France,FRA,18-04-2021,12672500
France,FRA,19-04-2021,12873223
France,FRA,20-04-2021,13121290
France,FRA,21-04-2021,13366684
France,FRA,22-04-2021,13646806
France,FRA,23-04-2021,13933970
France,FRA,24-04-2021,14120615
France,FRA,25-04-2021,14187877
France,FRA,26-04-2021,14400972
France,FRA,27-04-2021,14679135
France,FRA,28-04-2021,14970296
France,FRA,29-04-2021,15315516
France,FRA,30-04-2021,15676609
France,FRA,01-05-2021,15835094
France,FRA,02-05-2021,15924035
France,FRA,03-05-2021,16201499
France,FRA,04-05-2021,16505110
France,FRA,05-05-2021,16818194
France,FRA,06-05-2021,17183479
France,FRA,07-05-2021,17542317
France,FRA,08-05-2021,17726841
France,FRA,09-05-2021,17853667
France,FRA,10-05-2021,18146226
French Polynesia,PYF,02-02-2021,2133
French Polynesia,PYF,10-02-2021,3196
French Polynesia,PYF,16-02-2021,4628
French Polynesia,PYF,17-02-2021,4889
French Polynesia,PYF,23-02-2021,5930
French Polynesia,PYF,01-03-2021,6596
French Polynesia,PYF,02-03-2021,6773
French Polynesia,PYF,09-03-2021,8018
French Polynesia,PYF,16-03-2021,13358
French Polynesia,PYF,23-03-2021,17563
French Polynesia,PYF,30-03-2021,22648
French Polynesia,PYF,07-04-2021,25565
French Polynesia,PYF,13-04-2021,30082
French Polynesia,PYF,20-04-2021,33625
French Polynesia,PYF,27-04-2021,39107
French Polynesia,PYF,04-05-2021,44541
French Polynesia,PYF,11-05-2021,49707
Gabon,GAB,22-03-2021,0
Gabon,GAB,31-03-2021,301
Gabon,GAB,02-04-2021,2433
Gabon,GAB,09-04-2021,3925
Gabon,GAB,16-04-2021,5362
Gabon,GAB,19-04-2021,5765
Gabon,GAB,21-04-2021,6358
Gabon,GAB,23-04-2021,6895
Gabon,GAB,30-04-2021,8035
Gambia,GMB,09-03-2021,0
Gambia,GMB,28-03-2021,5345
Gambia,GMB,06-04-2021,12674
Gambia,GMB,09-04-2021,16735
Gambia,GMB,24-04-2021,20922
Gambia,GMB,06-05-2021,24659
Georgia,GEO,14-03-2021,0
Georgia,GEO,29-03-2021,4924
Georgia,GEO,31-03-2021,7822
Georgia,GEO,05-04-2021,11603
Georgia,GEO,07-04-2021,15693
Georgia,GEO,09-04-2021,17261
Georgia,GEO,10-04-2021,18287
Georgia,GEO,12-04-2021,20622
Georgia,GEO,13-04-2021,22090
Georgia,GEO,14-04-2021,23493
Georgia,GEO,15-04-2021,24917
Georgia,GEO,16-04-2021,26427
Georgia,GEO,17-04-2021,27654
Georgia,GEO,19-04-2021,30209
Georgia,GEO,20-04-2021,31019
Georgia,GEO,21-04-2021,31911
Georgia,GEO,22-04-2021,33337
Georgia,GEO,23-04-2021,34897
Georgia,GEO,24-04-2021,36056
Georgia,GEO,26-04-2021,38553
Georgia,GEO,27-04-2021,40095
Georgia,GEO,28-04-2021,41801
Georgia,GEO,29-04-2021,43568
Georgia,GEO,30-04-2021,45338
Georgia,GEO,05-05-2021,47949
Georgia,GEO,06-05-2021,51600
Georgia,GEO,07-05-2021,54687
Georgia,GEO,08-05-2021,58533
Georgia,GEO,10-05-2021,62447
Georgia,GEO,11-05-2021,67136
Germany,DEU,27-12-2020,23986
Germany,DEU,28-12-2020,42435
Germany,DEU,29-12-2020,92446
Germany,DEU,30-12-2020,154998
Germany,DEU,31-12-2020,204868
Germany,DEU,01-01-2021,223640
Germany,DEU,02-01-2021,275779
Germany,DEU,03-01-2021,299551
Germany,DEU,04-01-2021,347578
Germany,DEU,05-01-2021,401263
Germany,DEU,06-01-2021,463932
Germany,DEU,07-01-2021,519874
Germany,DEU,08-01-2021,582612
Germany,DEU,09-01-2021,643651
Germany,DEU,10-01-2021,679157
Germany,DEU,11-01-2021,746688
Germany,DEU,12-01-2021,829278
Germany,DEU,13-01-2021,940789
Germany,DEU,14-01-2021,1023670
Germany,DEU,15-01-2021,1114597
Germany,DEU,16-01-2021,1171262
Germany,DEU,17-01-2021,1202919
Germany,DEU,18-01-2021,1269764
Germany,DEU,19-01-2021,1352586
Germany,DEU,20-01-2021,1433087
Germany,DEU,21-01-2021,1498851
Germany,DEU,22-01-2021,1567181
Germany,DEU,23-01-2021,1607235
Germany,DEU,24-01-2021,1633312
Germany,DEU,25-01-2021,1686416
Germany,DEU,26-01-2021,1736660
Germany,DEU,27-01-2021,1788179
Germany,DEU,28-01-2021,1833306
Germany,DEU,29-01-2021,1884775
Germany,DEU,30-01-2021,1921085
Germany,DEU,31-01-2021,1947071
Germany,DEU,01-02-2021,2006234
Germany,DEU,02-02-2021,2070456
Germany,DEU,03-02-2021,2134620
Germany,DEU,04-02-2021,2195706
Germany,DEU,05-02-2021,2263372
Germany,DEU,06-02-2021,2310547
Germany,DEU,07-02-2021,2338725
Germany,DEU,08-02-2021,2391906
Germany,DEU,09-02-2021,2451575
Germany,DEU,10-02-2021,2526738
Germany,DEU,11-02-2021,2600583
Germany,DEU,12-02-2021,2682006
Germany,DEU,13-02-2021,2744187
Germany,DEU,14-02-2021,2784235
Germany,DEU,15-02-2021,2855379
Germany,DEU,16-02-2021,2937367
Germany,DEU,17-02-2021,3030747
Germany,DEU,18-02-2021,3122178
Germany,DEU,19-02-2021,3221923
Germany,DEU,20-02-2021,3298234
Germany,DEU,21-02-2021,3355287
Germany,DEU,22-02-2021,3455463
Germany,DEU,23-02-2021,3562828
Germany,DEU,24-02-2021,3679232
Germany,DEU,25-02-2021,3809865
Germany,DEU,26-02-2021,3954199
Germany,DEU,27-02-2021,4062739
Germany,DEU,28-02-2021,4146563
Germany,DEU,01-03-2021,4293007
Germany,DEU,02-03-2021,4459192
Germany,DEU,03-03-2021,4633971
Germany,DEU,04-03-2021,4814416
Germany,DEU,05-03-2021,5016100
Germany,DEU,06-03-2021,5169261
Germany,DEU,07-03-2021,5285182
Germany,DEU,08-03-2021,5471836
Germany,DEU,09-03-2021,5667309
Germany,DEU,10-03-2021,5884808
Germany,DEU,11-03-2021,6105392
Germany,DEU,12-03-2021,6357622
Germany,DEU,13-03-2021,6554699
Germany,DEU,14-03-2021,6689884
Germany,DEU,15-03-2021,6879285
Germany,DEU,16-03-2021,6991421
Germany,DEU,17-03-2021,7117169
Germany,DEU,18-03-2021,7236522
Germany,DEU,19-03-2021,7397581
Germany,DEU,20-03-2021,7563913
Germany,DEU,21-03-2021,7691243
Germany,DEU,22-03-2021,7881233
Germany,DEU,23-03-2021,8095321
Germany,DEU,24-03-2021,8341023
Germany,DEU,25-03-2021,8598203
Germany,DEU,26-03-2021,8884141
Germany,DEU,27-03-2021,9107725
Germany,DEU,28-03-2021,9251893
Germany,DEU,29-03-2021,9471373
Germany,DEU,30-03-2021,9706041
Germany,DEU,31-03-2021,9944217
Germany,DEU,01-04-2021,10175264
Germany,DEU,02-04-2021,10333494
Germany,DEU,03-04-2021,10499385
Germany,DEU,04-04-2021,10641860
Germany,DEU,05-04-2021,10818050
Germany,DEU,06-04-2021,11097053
Germany,DEU,07-04-2021,11677298
Germany,DEU,08-04-2021,12320184
Germany,DEU,09-04-2021,12854785
Germany,DEU,10-04-2021,13157711
Germany,DEU,11-04-2021,13368191
Germany,DEU,12-04-2021,13706757
Germany,DEU,13-04-2021,14204353
Germany,DEU,14-04-2021,14894683
Germany,DEU,15-04-2021,15503131
Germany,DEU,16-04-2021,16020921
Germany,DEU,17-04-2021,16326649
Germany,DEU,18-04-2021,16553598
Germany,DEU,19-04-2021,16891759
Germany,DEU,20-04-2021,17385143
Germany,DEU,21-04-2021,18026491
Germany,DEU,22-04-2021,18594108
Germany,DEU,23-04-2021,19077378
Germany,DEU,24-04-2021,19386604
Germany,DEU,25-04-2021,19622032
Germany,DEU,26-04-2021,19976499
Germany,DEU,27-04-2021,20670713
Germany,DEU,28-04-2021,21665251
Germany,DEU,29-04-2021,22474816
Germany,DEU,30-04-2021,23137157
Germany,DEU,01-05-2021,23400065
Germany,DEU,02-05-2021,23598701
Germany,DEU,03-05-2021,23933672
Germany,DEU,04-05-2021,24615260
Germany,DEU,05-05-2021,25525152
Germany,DEU,06-05-2021,26275518
Germany,DEU,07-05-2021,26909149
Germany,DEU,08-05-2021,27173831
Germany,DEU,09-05-2021,27348809
Germany,DEU,10-05-2021,27735363
Ghana,GHA,01-03-2021,0
Ghana,GHA,08-03-2021,202252
Ghana,GHA,10-03-2021,300000
Ghana,GHA,18-03-2021,420000
Ghana,GHA,24-03-2021,500000
Ghana,GHA,07-04-2021,599128
Ghana,GHA,08-04-2021,647380
Ghana,GHA,09-04-2021,681211
Ghana,GHA,11-04-2021,703752
Ghana,GHA,12-04-2021,742349
Ghana,GHA,15-04-2021,755686
Ghana,GHA,20-04-2021,842521
Ghana,GHA,26-04-2021,846588
Ghana,GHA,30-04-2021,849527
Ghana,GHA,07-05-2021,852047
Gibraltar,GIB,10-01-2021,420
Gibraltar,GIB,11-01-2021,1445
Gibraltar,GIB,12-01-2021,2501
Gibraltar,GIB,15-01-2021,5135
Gibraltar,GIB,16-01-2021,5847
Gibraltar,GIB,17-01-2021,5847
Gibraltar,GIB,18-01-2021,6435
Gibraltar,GIB,19-01-2021,7017
Gibraltar,GIB,20-01-2021,7017
Gibraltar,GIB,21-01-2021,7947
Gibraltar,GIB,22-01-2021,8877
Gibraltar,GIB,23-01-2021,9807
Gibraltar,GIB,24-01-2021,10341
Gibraltar,GIB,25-01-2021,10539
Gibraltar,GIB,26-01-2021,11073
Gibraltar,GIB,27-01-2021,11073
Gibraltar,GIB,28-01-2021,12332
Gibraltar,GIB,29-01-2021,12866
Gibraltar,GIB,30-01-2021,12866
Gibraltar,GIB,31-01-2021,12886
Gibraltar,GIB,01-02-2021,12974
Gibraltar,GIB,02-02-2021,13071
Gibraltar,GIB,03-02-2021,13166
Gibraltar,GIB,04-02-2021,13246
Gibraltar,GIB,05-02-2021,13398
Gibraltar,GIB,06-02-2021,13499
Gibraltar,GIB,07-02-2021,13499
Gibraltar,GIB,08-02-2021,13904
Gibraltar,GIB,09-02-2021,14302
Gibraltar,GIB,10-02-2021,15262
Gibraltar,GIB,11-02-2021,15436
Gibraltar,GIB,12-02-2021,15600
Gibraltar,GIB,13-02-2021,15765
Gibraltar,GIB,14-02-2021,15888
Gibraltar,GIB,15-02-2021,16135
Gibraltar,GIB,16-02-2021,16261
Gibraltar,GIB,17-02-2021,16384
Gibraltar,GIB,18-02-2021,16725
Gibraltar,GIB,19-02-2021,16761
Gibraltar,GIB,20-02-2021,16761
Gibraltar,GIB,21-02-2021,17826
Gibraltar,GIB,22-02-2021,18902
Gibraltar,GIB,23-02-2021,19859
Gibraltar,GIB,24-02-2021,20443
Gibraltar,GIB,25-02-2021,21591
Gibraltar,GIB,26-02-2021,22712
Gibraltar,GIB,27-02-2021,23518
Gibraltar,GIB,28-02-2021,23518
Gibraltar,GIB,02-03-2021,24352
Gibraltar,GIB,03-03-2021,25221
Gibraltar,GIB,04-03-2021,25629
Gibraltar,GIB,05-03-2021,26163
Gibraltar,GIB,06-03-2021,27145
Gibraltar,GIB,07-03-2021,28140
Gibraltar,GIB,08-03-2021,28140
Gibraltar,GIB,09-03-2021,28431
Gibraltar,GIB,10-03-2021,28932
Gibraltar,GIB,11-03-2021,28932
Gibraltar,GIB,12-03-2021,28971
Gibraltar,GIB,13-03-2021,29610
Gibraltar,GIB,14-03-2021,29610
Gibraltar,GIB,15-03-2021,29631
Gibraltar,GIB,16-03-2021,29667
Gibraltar,GIB,17-03-2021,29749
Gibraltar,GIB,18-03-2021,29834
Gibraltar,GIB,19-03-2021,29913
Gibraltar,GIB,20-03-2021,30038
Gibraltar,GIB,21-03-2021,30119
Gibraltar,GIB,22-03-2021,30119
Gibraltar,GIB,23-03-2021,30170
Gibraltar,GIB,24-03-2021,30232
Gibraltar,GIB,25-03-2021,30671
Gibraltar,GIB,26-03-2021,30800
Gibraltar,GIB,27-03-2021,30944
Gibraltar,GIB,28-03-2021,31094
Gibraltar,GIB,29-03-2021,31098
Gibraltar,GIB,31-03-2021,31206
Gibraltar,GIB,01-04-2021,31739
Gibraltar,GIB,02-04-2021,32293
Gibraltar,GIB,03-04-2021,32895
Gibraltar,GIB,09-04-2021,33457
Gibraltar,GIB,10-04-2021,33979
Gibraltar,GIB,11-04-2021,34529
Gibraltar,GIB,13-04-2021,35084
Gibraltar,GIB,14-04-2021,35825
Gibraltar,GIB,16-04-2021,35830
Gibraltar,GIB,19-04-2021,35901
Gibraltar,GIB,22-04-2021,35912
Gibraltar,GIB,23-04-2021,35973
Gibraltar,GIB,27-04-2021,36724
Gibraltar,GIB,28-04-2021,37478
Gibraltar,GIB,30-04-2021,37496
Gibraltar,GIB,01-05-2021,37504
Gibraltar,GIB,05-05-2021,37614
Gibraltar,GIB,06-05-2021,37988
Gibraltar,GIB,07-05-2021,38454
Gibraltar,GIB,08-05-2021,38727
Greece,GRC,28-12-2020,447
Greece,GRC,29-12-2020,1077
Greece,GRC,30-12-2020,1722
Greece,GRC,31-12-2020,2339
Greece,GRC,01-01-2021,2603
Greece,GRC,02-01-2021,3149
Greece,GRC,03-01-2021,3869
Greece,GRC,04-01-2021,10327
Greece,GRC,05-01-2021,16631
Greece,GRC,06-01-2021,20616
Greece,GRC,07-01-2021,26445
Greece,GRC,08-01-2021,35272
Greece,GRC,09-01-2021,40427
Greece,GRC,10-01-2021,44645
Greece,GRC,11-01-2021,50045
Greece,GRC,12-01-2021,56475
Greece,GRC,13-01-2021,64932
Greece,GRC,14-01-2021,70960
Greece,GRC,15-01-2021,75412
Greece,GRC,16-01-2021,80389
Greece,GRC,18-01-2021,85475
Greece,GRC,19-01-2021,93382
Greece,GRC,20-01-2021,108167
Greece,GRC,21-01-2021,123667
Greece,GRC,22-01-2021,141298
Greece,GRC,23-01-2021,156966
Greece,GRC,25-01-2021,171890
Greece,GRC,26-01-2021,184610
Greece,GRC,27-01-2021,198161
Greece,GRC,28-01-2021,210488
Greece,GRC,29-01-2021,220621
Greece,GRC,30-01-2021,232399
Greece,GRC,01-02-2021,247251
Greece,GRC,02-02-2021,261543
Greece,GRC,03-02-2021,276103
Greece,GRC,04-02-2021,291259
Greece,GRC,05-02-2021,306441
Greece,GRC,06-02-2021,318097
Greece,GRC,08-02-2021,332812
Greece,GRC,09-02-2021,345290
Greece,GRC,10-02-2021,353412
Greece,GRC,11-02-2021,360800
Greece,GRC,12-02-2021,366749
Greece,GRC,13-02-2021,371462
Greece,GRC,15-02-2021,386049
Greece,GRC,16-02-2021,397840
Greece,GRC,17-02-2021,412970
Greece,GRC,18-02-2021,430124
Greece,GRC,19-02-2021,449073
Greece,GRC,20-02-2021,465842
Greece,GRC,21-02-2021,467656
Greece,GRC,22-02-2021,486820
Greece,GRC,23-02-2021,505148
Greece,GRC,24-02-2021,522510
Greece,GRC,25-02-2021,540039
Greece,GRC,26-02-2021,556380
Greece,GRC,27-02-2021,572174
Greece,GRC,01-03-2021,594053
Greece,GRC,02-03-2021,617737
Greece,GRC,03-03-2021,643218
Greece,GRC,04-03-2021,669152
Greece,GRC,05-03-2021,697876
Greece,GRC,06-03-2021,725388
Greece,GRC,08-03-2021,753636
Greece,GRC,09-03-2021,780536
Greece,GRC,10-03-2021,807280
Greece,GRC,11-03-2021,831761
Greece,GRC,12-03-2021,855151
Greece,GRC,13-03-2021,877402
Greece,GRC,15-03-2021,877644
Greece,GRC,16-03-2021,895920
Greece,GRC,17-03-2021,915641
Greece,GRC,18-03-2021,935269
Greece,GRC,19-03-2021,956745
Greece,GRC,20-03-2021,977045
Greece,GRC,22-03-2021,997959
Greece,GRC,23-03-2021,1018670
Greece,GRC,24-03-2021,1035543
Greece,GRC,25-03-2021,1035659
Greece,GRC,26-03-2021,1046291
Greece,GRC,27-03-2021,1055744
Greece,GRC,29-03-2021,1066873
Greece,GRC,30-03-2021,1080658
Greece,GRC,31-03-2021,1092633
Greece,GRC,01-04-2021,1114363
Greece,GRC,02-04-2021,1135585
Greece,GRC,03-04-2021,1171420
Greece,GRC,05-04-2021,1222682
Greece,GRC,06-04-2021,1269938
Greece,GRC,07-04-2021,1312896
Greece,GRC,08-04-2021,1353956
Greece,GRC,09-04-2021,1394013
Greece,GRC,10-04-2021,1435503
Greece,GRC,12-04-2021,1480479
Greece,GRC,13-04-2021,1524902
Greece,GRC,14-04-2021,1569559
Greece,GRC,15-04-2021,1620067
Greece,GRC,16-04-2021,1671324
Greece,GRC,17-04-2021,1721650
